MOVIE_ID,BUDGET,REVENUE,POPULARITY,RUNTIME,VOTE_AVERAGE,VOTE_COUNT,MOVIE_TITLE,RELEASE_YEAR,RELEASE_DATE,yt_releaseYear,yt_releaseDate,yt_likes,yt_views,time_trailerToMovie_Days,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
366672.0,45000000.0,42500000.0,50.0,94.0,6.0,232.0,paws of fury: the legend of hank,2022.0,2022-07-14,2022.0,2022-04-11,21238.0,10451439.0,94.0,1.0,54.0,58.0,67.0,0.0,0.0
370567.0,59000000.0,90497778.0,15.0,86.0,5.0,634.0,sherlock gnomes,2018.0,2018-03-15,2018.0,2018-02-12,287.0,2530642.0,31.0,1.0,27.0,30.0,36.0,0.0,0.0
372343.0,35000000.0,43203413.0,20.0,119.0,5.0,2045.0,the snowman,2017.0,2017-10-12,2017.0,2017-07-19,6695.0,1649186.0,85.0,3.0,6.0,10.0,18.0,0.0,0.0
373314.0,11000000.0,2049761.0,10.0,106.0,5.0,496.0,misconduct,2016.0,2016-02-05,2015.0,2015-12-17,960.0,604139.0,50.0,3.0,7.0,12.0,22.0,0.0,0.0
373569.0,42000000.0,60845711.0,10.0,90.0,5.0,736.0,snatched,2017.0,2017-05-03,2017.0,2017-03-30,233.0,5382548.0,34.0,3.0,36.0,33.0,29.0,0.0,0.0
375588.0,100000000.0,86493046.0,23.0,116.0,5.0,2703.0,robin hood,2018.0,2018-11-21,2018.0,2018-07-17,66114.0,16755184.0,127.0,2.0,15.0,23.0,40.0,0.0,0.0
376453.0,1250000.0,55000.0,7.0,94.0,6.0,166.0,operation avalanche,2016.0,2016-07-29,2016.0,2016-07-21,3489.0,1217780.0,8.0,3.0,69.0,63.0,53.0,0.0,0.0
376660.0,9000000.0,18803648.0,15.0,105.0,7.0,3765.0,the edge of seventeen,2016.0,2016-11-18,2016.0,2016-11-17,997.0,74164.0,1.0,3.0,94.0,90.0,83.0,0.0,0.0
376866.0,9000000.0,13960394.0,8.0,100.0,6.0,2156.0,jackie,2016.0,2016-12-02,2015.0,2015-06-20,3444.0,1386212.0,531.0,3.0,88.0,78.0,60.0,0.0,0.0
377264.0,8000000.0,8810591.0,13.0,92.0,5.0,1333.0,morgan,2016.0,2016-09-01,2016.0,2016-06-27,17315.0,6926343.0,66.0,3.0,37.0,34.0,30.0,0.0,0.0
380124.0,20000000.0,74827344.0,19.0,103.0,5.0,385.0,boo! a madea halloween,2016.0,2016-10-21,2016.0,2016-07-14,65584.0,7945410.0,99.0,2.0,19.0,30.0,53.0,0.0,0.0
382322.0,3500000.0,3775000.0,18.0,76.0,6.0,1631.0,batman: the killing joke,2016.0,2016-07-24,2016.0,2016-05-11,12925.0,819901.0,74.0,3.0,36.0,40.0,50.0,0.0,0.0
385103.0,90000000.0,28588425.0,24.0,93.0,7.0,1532.0,scoob!,2020.0,2020-07-08,2019.0,2019-11-11,949595.0,34233002.0,240.0,1.0,48.0,49.0,53.0,0.0,0.0
387592.0,50000000.0,53431158.0,15.0,89.0,6.0,702.0,early man,2018.0,2018-01-26,2017.0,2017-12-20,1327.0,9792982.0,37.0,1.0,80.0,69.0,49.0,0.0,0.0
390051.0,10500000.0,840809.0,24.0,92.0,5.0,798.0,aftermath,2017.0,2017-02-28,2017.0,2017-02-07,4313.0,1290509.0,21.0,3.0,41.0,35.0,25.0,0.0,0.0
393457.0,24000000.0,64414761.0,21.0,139.0,6.0,2400.0,fences,2016.0,2016-12-16,2016.0,2016-11-25,10293.0,6667076.0,21.0,2.0,92.0,86.0,75.0,1.0,4.0
395458.0,25000000.0,12751667.0,11.0,105.0,5.0,1550.0,suburbicon,2017.0,2017-10-26,2017.0,2017-07-27,10791.0,3363827.0,91.0,3.0,28.0,27.0,26.0,0.0,0.0
395990.0,30000000.0,34017028.0,38.0,107.0,6.0,2314.0,death wish,2018.0,2018-03-02,2018.0,2018-01-03,16534.0,11750937.0,58.0,3.0,18.0,35.0,71.0,0.0,0.0
395993.0,30000000.0,8484418.0,13.0,119.0,6.0,1349.0,stronger,2017.0,2017-09-22,2016.0,2016-03-22,3639.0,228727.0,549.0,3.0,90.0,87.0,81.0,0.0,0.0
397422.0,20000000.0,45056771.0,19.0,101.0,5.0,1857.0,rough night,2017.0,2017-06-15,2017.0,2017-03-08,29126.0,6116588.0,99.0,3.0,45.0,39.0,29.0,0.0,0.0
398978.0,159000000.0,968853.0,25.0,209.0,7.0,6028.0,the irishman,2019.0,2019-11-01,2019.0,2019-09-26,106323.0,10440135.0,36.0,3.0,95.0,92.0,86.0,0.0,0.0
399360.0,51000000.0,35808437.0,23.0,97.0,6.0,2347.0,alpha,2018.0,2018-08-17,2017.0,2017-07-18,170893.0,26557935.0,395.0,2.0,80.0,77.0,71.0,0.0,0.0
399402.0,40000000.0,31672678.0,29.0,121.0,6.0,1887.0,hunter killer,2018.0,2018-10-19,2018.0,2018-07-26,41005.0,12513420.0,85.0,3.0,37.0,47.0,68.0,0.0,0.0
399796.0,30000000.0,61700416.0,13.0,105.0,6.0,913.0,life of the party,2018.0,2018-05-10,2018.0,2018-02-05,18745.0,6937443.0,94.0,2.0,38.0,38.0,40.0,0.0,0.0
400160.0,60000000.0,4700000.0,57.0,95.0,7.0,2653.0,the spongebob movie: sponge on the run,2020.0,2020-08-14,2019.0,2019-11-14,187665.0,13144170.0,274.0,1.0,67.0,61.0,50.0,0.0,0.0
400535.0,35000000.0,75836683.0,37.0,122.0,6.0,3080.0,sicario: day of the soldado,2018.0,2018-06-27,2018.0,2018-03-20,46014.0,16288902.0,99.0,3.0,62.0,62.0,65.0,0.0,0.0
400710.0,19000000.0,45158254.0,14.0,111.0,5.0,2108.0,flatliners,2017.0,2017-09-28,2017.0,2017-06-13,18486.0,7883683.0,107.0,2.0,4.0,13.0,32.0,0.0,0.0
400928.0,7000000.0,40343446.0,57.0,101.0,8.0,4823.0,gifted,2017.0,2017-04-12,2016.0,2016-05-19,71271.0,2581790.0,328.0,2.0,73.0,77.0,85.0,0.0,0.0
401469.0,42000000.0,73866088.0,19.0,129.0,6.0,2098.0,widows,2018.0,2018-11-06,2018.0,2018-08-15,31418.0,10879030.0,83.0,3.0,91.0,81.0,61.0,0.0,0.0
402529.0,40000000.0,44922302.0,15.0,139.0,6.0,1085.0,all eyez on me,2017.0,2017-06-12,2017.0,2017-04-06,20703.0,1847133.0,67.0,3.0,18.0,30.0,54.0,0.0,0.0
406759.0,146000000.0,67295363.0,122.0,130.0,6.0,2443.0,moonfall,2022.0,2022-02-03,2022.0,2022-01-06,51877.0,23652616.0,28.0,2.0,35.0,46.0,70.0,0.0,0.0
412656.0,125000000.0,26508132.0,21.0,109.0,6.0,2029.0,chaos walking,2021.0,2021-02-24,2020.0,2020-11-19,62452.0,14096900.0,97.0,2.0,21.0,37.0,71.0,0.0,0.0
413362.0,22000000.0,13025860.0,15.0,122.0,6.0,1118.0,"roman j. israel, esq.",2017.0,2017-11-17,2017.0,2017-10-05,6863.0,3099546.0,43.0,2.0,54.0,55.0,57.0,0.0,0.0
417644.0,25000000.0,26800152.0,22.0,100.0,6.0,1145.0,chips,2017.0,2017-03-23,2017.0,2017-01-13,9107.0,6337252.0,69.0,3.0,19.0,27.0,45.0,0.0,0.0
417678.0,10000000.0,61621140.0,13.0,96.0,7.0,3551.0,"everything, everything",2017.0,2017-05-18,2017.0,2017-02-14,34066.0,3957054.0,93.0,2.0,45.0,50.0,61.0,0.0,0.0
418437.0,12000000.0,17768012.0,12.0,100.0,5.0,581.0,unforgettable,2017.0,2017-03-06,2016.0,2016-12-14,6346.0,3590411.0,82.0,3.0,28.0,29.0,33.0,0.0,0.0
420814.0,75000000.0,99138899.0,15.0,104.0,7.0,2473.0,christopher robin,2018.0,2018-08-02,2018.0,2018-05-25,229138.0,14362663.0,69.0,1.0,72.0,75.0,82.0,0.0,0.0
423628.0,3500000.0,890303.0,2.0,120.0,6.0,17.0,believe,2016.0,2016-12-02,2016.0,2016-07-28,157589.0,26273290.0,127.0,1.0,33.0,44.0,68.0,0.0,0.0
426543.0,120000000.0,59522646.0,19.0,99.0,6.0,1954.0,the nutcracker and the four realms,2018.0,2018-10-26,2017.0,2017-12-19,90822.0,8445650.0,311.0,1.0,32.0,32.0,34.0,0.0,0.0
426563.0,42000000.0,40462793.0,10.0,90.0,4.0,737.0,holmes & watson,2018.0,2018-12-25,2018.0,2018-11-27,845.0,49204.0,28.0,2.0,10.0,14.0,25.0,0.0,0.0
428078.0,100000000.0,83869818.0,24.0,129.0,6.0,4145.0,mortal engines,2018.0,2018-11-27,2018.0,2018-06-05,140250.0,28143783.0,175.0,2.0,26.0,33.0,48.0,0.0,0.0
429197.0,60000000.0,76073488.0,12.0,132.0,7.0,3016.0,vice,2018.0,2018-12-25,2017.0,2017-06-20,6433.0,6589627.0,553.0,3.0,65.0,63.0,60.0,1.0,8.0
430474.0,6000000.0,10972300.0,10.0,92.0,6.0,130.0,deep,2017.0,2017-05-12,2016.0,2016-03-23,39970.0,15740906.0,415.0,1.0,33.0,30.0,26.0,0.0,0.0
432602.0,1000000.0,5398976.0,10.0,100.0,6.0,142.0,an inconvenient sequel: truth to power,2017.0,2017-07-28,2017.0,2017-03-28,17520.0,3014224.0,122.0,1.0,80.0,70.0,50.0,0.0,0.0
434555.0,9500000.0,43016528.0,25.0,86.0,5.0,1164.0,the possession of hannah grace,2018.0,2018-11-29,2018.0,2018-10-15,67752.0,13032851.0,45.0,3.0,21.0,23.0,27.0,0.0,0.0
437557.0,21000000.0,94017294.0,18.0,102.0,6.0,1815.0,blockers,2018.0,2018-03-14,2018.0,2018-01-08,21616.0,5065572.0,65.0,3.0,84.0,73.0,51.0,0.0,0.0
438650.0,60000000.0,76419755.0,24.0,119.0,5.0,2254.0,cold pursuit,2019.0,2019-02-07,2018.0,2018-10-25,22831.0,9301715.0,105.0,3.0,68.0,61.0,49.0,0.0,0.0
438799.0,38000000.0,41657844.0,18.0,110.0,6.0,2552.0,overlord,2018.0,2018-11-01,2018.0,2018-07-18,69501.0,16418722.0,106.0,3.0,82.0,77.0,67.0,0.0,0.0
438808.0,29000000.0,26000000.0,16.0,111.0,6.0,932.0,white boy rick,2018.0,2018-09-14,2018.0,2018-06-04,30575.0,6215118.0,102.0,3.0,57.0,55.0,51.0,0.0,0.0
439015.0,10000000.0,11817275.0,18.0,93.0,4.0,1779.0,slender man,2018.0,2018-08-10,2018.0,2018-01-03,242798.0,24324004.0,219.0,2.0,8.0,10.0,16.0,0.0,0.0
442064.0,14000000.0,21753365.0,9.0,88.0,5.0,454.0,proud mary,2018.0,2018-01-12,2017.0,2017-07-20,10359.0,3832755.0,176.0,3.0,25.0,31.0,45.0,0.0,0.0
443791.0,50000000.0,40882928.0,27.0,95.0,6.0,2730.0,underwater,2020.0,2020-01-08,2019.0,2019-08-19,67567.0,12537660.0,142.0,2.0,48.0,52.0,60.0,0.0,0.0
445629.0,11000000.0,39055536.0,18.0,108.0,6.0,1513.0,fighting with my family,2019.0,2019-02-14,2018.0,2018-11-14,39267.0,18280250.0,92.0,2.0,93.0,90.0,86.0,0.0,0.0
445651.0,34000000.0,41142379.0,21.0,105.0,7.0,2421.0,the darkest minds,2018.0,2018-07-25,2018.0,2018-03-28,116514.0,24401262.0,119.0,2.0,15.0,34.0,72.0,0.0,0.0
446021.0,32000000.0,31882724.0,19.0,141.0,6.0,3187.0,bad times at the el royale,2018.0,2018-10-04,2018.0,2018-08-28,36673.0,26027774.0,37.0,3.0,74.0,74.0,75.0,0.0,0.0
446791.0,50000000.0,56996304.0,14.0,132.0,6.0,2060.0,all the money in the world,2017.0,2017-12-21,2017.0,2017-11-29,22307.0,7206206.0,22.0,3.0,79.0,74.0,66.0,0.0,0.0
446807.0,43000000.0,35164920.0,20.0,115.0,6.0,1179.0,the girl in the spider's web,2018.0,2018-10-25,2018.0,2018-06-07,43065.0,7943383.0,140.0,3.0,38.0,37.0,35.0,0.0,0.0
449176.0,17000000.0,66316289.0,18.0,110.0,8.0,5659.0,"love, simon",2018.0,2018-02-16,2018.0,2018-01-16,170001.0,30723835.0,31.0,2.0,92.0,90.0,88.0,0.0,0.0
449562.0,21000000.0,97409779.0,21.0,94.0,6.0,2281.0,the hustle,2019.0,2019-05-09,2019.0,2019-02-12,50354.0,15129965.0,86.0,2.0,13.0,23.0,44.0,0.0,0.0
449563.0,31000000.0,48800000.0,11.0,89.0,6.0,3298.0,isn't it romantic,2019.0,2019-02-13,2018.0,2018-10-31,167921.0,16616871.0,105.0,2.0,69.0,63.0,51.0,0.0,0.0
453201.0,30000000.0,57076286.0,18.0,94.0,5.0,1486.0,the 15:17 to paris,2018.0,2018-02-02,2017.0,2017-12-13,23550.0,6093302.0,51.0,2.0,23.0,27.0,37.0,0.0,0.0
454283.0,19000000.0,5059608.0,10.0,85.0,5.0,308.0,action point,2018.0,2018-06-01,2018.0,2018-03-21,38486.0,7477441.0,72.0,3.0,16.0,19.0,27.0,0.0,0.0
454293.0,29000000.0,33157615.0,13.0,111.0,6.0,1511.0,night school,2018.0,2018-09-27,2018.0,2018-04-03,91445.0,15431141.0,177.0,2.0,27.0,30.0,38.0,0.0,0.0
454619.0,12000000.0,91244913.0,30.0,112.0,6.0,1258.0,overboard,2018.0,2018-04-13,2018.0,2018-01-02,449.0,315628.0,101.0,2.0,23.0,33.0,54.0,0.0,0.0
454992.0,40000000.0,33562069.0,17.0,117.0,6.0,2033.0,the spy who dumped me,2018.0,2018-08-02,2018.0,2018-05-10,27316.0,10670394.0,84.0,3.0,49.0,52.0,58.0,0.0,0.0
455980.0,28000000.0,75100000.0,21.0,100.0,6.0,2782.0,tag,2018.0,2018-05-30,2018.0,2018-03-20,70628.0,13260550.0,71.0,3.0,56.0,56.0,57.0,0.0,0.0
456740.0,50000000.0,55065289.0,29.0,121.0,5.0,3026.0,hellboy,2019.0,2019-04-10,2019.0,2019-03-01,162945.0,16272718.0,40.0,3.0,17.0,27.0,48.0,0.0,0.0
458576.0,60000000.0,42145959.0,49.0,104.0,6.0,2909.0,monster hunter,2020.0,2020-12-03,2020.0,2020-10-14,99113.0,14232376.0,50.0,2.0,43.0,52.0,70.0,0.0,0.0
458897.0,48000000.0,73279888.0,30.0,118.0,6.0,2687.0,charlie's angels,2019.0,2019-11-14,2019.0,2019-06-27,294548.0,24779974.0,140.0,2.0,52.0,60.0,78.0,0.0,0.0
459202.0,25000000.0,48333932.0,11.0,103.0,5.0,454.0,boo 2! a madea halloween,2017.0,2017-10-20,2017.0,2017-09-25,536.0,2824983.0,25.0,2.0,4.0,15.0,40.0,0.0,0.0
460019.0,3500000.0,95330493.0,21.0,101.0,5.0,3688.0,truth or dare,2018.0,2018-04-12,2018.0,2018-01-03,24665.0,8945065.0,99.0,2.0,15.0,17.0,23.0,0.0,0.0
460458.0,40000000.0,38600612.0,76.0,107.0,6.0,2065.0,resident evil: welcome to raccoon city,2021.0,2021-11-24,2021.0,2021-10-07,132102.0,15215690.0,48.0,3.0,30.0,41.0,65.0,0.0,0.0
460465.0,20000000.0,84426031.0,87.0,110.0,7.0,5251.0,mortal kombat,2021.0,2021-04-07,2021.0,2021-02-18,124667.0,4868044.0,48.0,3.0,80.0,82.0,87.0,0.0,0.0
464502.0,20000000.0,34764055.0,16.0,120.0,6.0,348.0,acrimony,2018.0,2018-03-30,2017.0,2017-10-19,39164.0,6391352.0,162.0,3.0,18.0,32.0,60.0,0.0,0.0
464504.0,20000000.0,74747725.0,11.0,104.0,5.0,467.0,a madea family funeral,2019.0,2019-03-01,2018.0,2018-10-31,99249.0,8570588.0,121.0,2.0,11.0,17.0,30.0,0.0,0.0
465086.0,10000000.0,42800000.0,16.0,93.0,5.0,1059.0,the grudge,2020.0,2020-01-01,2019.0,2019-10-28,157639.0,17361195.0,65.0,3.0,20.0,21.0,23.0,0.0,0.0
